ING_CODE	ING_FORM_ID_ID
101833BIJ	368
101834CLQ	369
101836BIJ	368
101839ASY	371
101840ASY	371
101842AGN	367
101843AGN	367
101844AGN	367
667200BIJ	372
450400ASY	373
465900ACH	374
532900ASY	373
533000ASY	373
533100ASY	373
662700BIJ	375
669200BIJ	376
102201ACH	377
457731COS	378
457732COS	378
102301ACH	379
102502ACH	380
102502ATB	381
633730CSI	382
635300CSI	383
328400BIJ	384
310200ATB	385
800800BIJ	386
A89300ACH	387
291300ACH	388
D50000ACH	388
D53300ACH	388
C94000ATB	389
A19500ATB	390
B19100ACH	391
291500ACH	392
289800ACH	393
A78200ATB	394
454600CDS	395
A28800CPD	396
D63700CPD	397
102706BIJ	398
102702ACH	399
102703AGN	400
102704APD	401
102730ASS	402
599601BIJ	403
599602BIJ	403
102902BIJ	404
102903COO	405
102904ATB	406
102905BIJ	404
102906CCM	407
102906COM	408
102907ATB	406
102908ASS	409
102909ATB	406
102931COO	405
102933CCM	407
102934BIJ	404
102935CCM	407
102935COM	408
102936CCM	407
102937CCM	407
102937COM	408
102940ASY	410
102942ASY	410
658500CCM	411
E11600CCM	411
D28400CCM	411
488430BIJ	412
488431BIJ	412
371201CCM	413
563700CCM	414
659800CCM	414
457501ATB	415
427800ACH	416
306400ACH	417
306400ATB	418
C78500ATB	418
103030BIJ	419
103031BIJ	419
103101ATE	420
103201BIJ	419
339600CCM	421
D52100CCM	421
A24400CCM	422
A24400CGL	423
D79900CCM	422
104004ACH	424
B96800ACS	425
A69800AGN	426
626101ATB	427
626102ATB	427
626103ATB	427
623931BIJ	428
658801BIJ	428
658802BIJ	428
104101ATB	429
637830BIJ	430
439701BIJ	431
C30400API	432
D25400ATB	433
D57101ATB	434
613101ATB	435
104201ATB	436
104202ATB	436
620000BIJ	437
610800BIJ	438
610900BIJ	438
480900BIJ	439
481000BIJ	439
482300BIJ	439
104301ATB	440
104302ASY	441
104303ATB	440
638601ATB	440
619330COS	442
619331COS	442
103401CCM	443
103402COM	444
103433CCM	443
283300ATB	445
B90700ATE	446
296100ATB	447
A84200ATB	448
656201ACH	449
558902BIJ	450
228301ATB	451
228302ATB	451
228303ALQ	452
228303ATB	451
228305ATB	451
468000ATE	453
481100ATB	454
500200ATB	454
104601ACS	455
104601ATB	456
104602ACS	455
A21301CLQ	457
104730BIJ	458
104731BIJ	458
104732BIJ	458
104803ATR	459
A03000ATB	460
499001BIJ	461
104901ATB	462
B46700ATE	463
674701BIJ	464
674702BIJ	464
B61900ACH	465
B61900ATB	466
624001ACS	467
624002ACS	467
392500CDS	468
382201CLQ	469
382202CLQ	469
382203CLQ	469
415100CDS	470
A55000COM	471
459600COM	472
408000CLQ	473
B34800COM	474
D04800COM	475
B17700COM	476
E08000COM	476
D03300CSP	477
D58900CSP	478
D93600COS	479
D95900COS	480
D93400COS	481
D93700COS	482
D21000CCM	483
E08400CCM	483
E08500CCM	484
A18500CCM	485
D79300CCM	485
D79400CCM	485
D79500CCM	485
D69700COM	486
A55100COM	487
388801BIJ	488
920002CEX	489
920003CEX	489
503900CEX	490
D26300ATB	491
D58000ACS	492
D46000ACS	493
D66500ATB	494
D52400ACS	495
B76200ACS	496
C31400ACS	496
D42100ACS	497
B76800ACS	498
D16800ATB	499
D04200ACS	500
B68700ATB	501
D04300ACS	502
B67100ACS	503
B67700ACS	503
B53500ACS	504
C19500ACS	504
C91800ACS	505
C10500ACS	506
C10700ACS	506
D34300ACS	507
B17300ACS	508
D57600ATB	509
E09700ACS	510
E04300ALQ	511
A92400ALQ	512
C20100ALQ	513
B54900ACS	514
C14200ACS	515
C14300ACS	515
C14400ACS	515
C14500ACS	515
C14700ACS	515
C09300ACS	516
C09400ACS	516
C20500ACS	517
C15000ACS	518
C15100ACS	518
B97800ACS	519
B97900ACS	519
C15200ACS	520
C15300ACS	520
C05200ACS	521
C00700ACS	522
C65700ACS	522
B43400ALQ	523
B07400ATB	524
A68400ATE	525
A27900ATB	526
A84900ACS	527
B42100ACS	528
D73200ATB	529
C38700ACS	530
A29200ACH	531
B24700ACS	532
A79900ACS	533
A50200ACS	534
A19600ACS	535
485301CDS	536
485302CDS	536
485304CDS	536
645601CSS	537
105001ATB	538
A20000ATB	539
A56900ATB	540
105201ASS	541
105202ATB	542
105203ATB	542
105230ASS	541
499401ATB	543
D33700ATB	544
D30200ATB	545
294100ATB	546
C35400ACS	547
C90300ATB	548
C92700ATB	548
288900ATE	549
A89900ATE	550
578100ATB	551
A53000ACS	552
289000ACS	553
A71000API	554
293500ATB	555
A61900ATB	556
A06600ATB	557
624202ATB	558
624203ATB	558
635600ATB	559
635700ATB	559
630500ATB	560
630600ATB	560
105501ATB	561
105501ATR	562
105502ATB	561
105503ATR	562
105504ATB	561
105505ATB	561
105601BIJ	563
105603BIJ	563
105604BIJ	563
105608CCM	564
105611BIJ	563
105630BIJ	563
105631BIJ	563
105701BIJ	563
559900BIJ	565
602500BIJ	565
A03302CLQ	566
A03303CLQ	566
A03304CLQ	566
A03305CLQ	566
A03306CLQ	566
A03307CLQ	566
105803BIJ	567
105902ATB	568
B27400AGN	569
375200ASS	570
287000ATB	571
D30500AGN	572
D48500APD	573
D57400APD	574
B11200APD	575
411700ATB	576
285900ATB	577
D49800ASS	578
281300ATB	579
386900ATB	579
448900ATB	579
461900ATB	579
470200ATB	579
281900ATB	579
282000ATB	579
469400ATB	579
D32700ATB	579
283000ATB	579
558200ATB	580
425400ASS	581
425500ASS	581
271400ASS	582
419500ATB	583
D67200ASS	582
283400ASS	584
284400ATB	585
284800AGN	586
285000ATB	585
285100ASS	584
285200ASS	584
C48900ASS	584
D22900ATB	587
281700ATB	588
374000ATB	588
D33900ATB	588
A33300ATB	589
C79400ATB	590
286000ATB	591
286100ASS	592
B39500APD	593
286200ATB	594
286800ATB	595
285400ASS	596
282600ASS	597
D55900ASS	598
E07700ASS	598
B16100API	599
B54500APD	600
C25800APD	601
469702ACH	602
294300ACS	603
106201ATB	604
106230BIJ	605
564701ATB	606
564702ATB	606
106301ATB	607
106302BIJ	608
106303ASY	609
106304ACR	610
106305CSI	611
106306ATB	607
106306ATO	612
106308ASY	609
106330BIJ	608
106331ASY	609
106332ASY	609
264800ATB	613
532000ASY	614
532100ASY	614
106430CCM	615
656500ATL	616
667400ATL	616
536800ASS	617
106801BIJ	618
106803BIJ	618
106804BIJ	618
106805BIJ	618
106806CCM	619
106831BIJ	618
106833BIJ	618
106834BIJ	618
106901ATB	620
107105BIJ	621
107106BIJ	621
107107BIJ	621
107108BIJ	621
107109BIJ	621
107110BIJ	621
107111BIJ	621
107113BIJ	621
107114BIJ	621
107115BIJ	621
107116BIJ	621
107117BIJ	621
107118BIJ	621
107119BIJ	621
107120BIJ	621
107121BIJ	621
107124BIJ	621
107125BIJ	621
107134BIJ	621
107135BIJ	621
107136BIJ	621
107139BIJ	621
107140BIJ	621
107141BIJ	621
107142BIJ	621
107143BIJ	621
107144BIJ	621
107145BIJ	621
107148BIJ	621
107149BIJ	621
107150BIJ	621
107151BIJ	621
107152BIJ	621
107153BIJ	621
107154BIJ	621
107155BIJ	621
107156BIJ	621
107157BIJ	621
107158BIJ	621
107159BIJ	621
107160BIJ	621
107162BIJ	621
107165BIJ	621
107166BIJ	621
107167BIJ	621
107168BIJ	621
107169BIJ	621
107170BIJ	621
107171BIJ	621
107172BIJ	621
107173BIJ	621
107174BIJ	621
107175BIJ	621
107176BIJ	621
416200BIJ	622
603900BIJ	623
604000BIJ	623
604100BIJ	623
604200BIJ	623
327300BIJ	623
627100BIJ	624
472100BIJ	625
513400BIJ	626
455300BIJ	627
456900BIJ	627
472000BIJ	627
488200BIJ	627
481300BIJ	627
472200BIJ	627
452200BIJ	628
517500BIJ	629
418400BIJ	629
418500BIJ	629
418600BIJ	629
422500BIJ	629
427900BIJ	629
428000BIJ	629
477600BIJ	629
477700BIJ	629
480500BIJ	629
497800BIJ	629
610500BIJ	629
624900BIJ	629
625000BIJ	629
512500BIJ	630
610700BIJ	631
659100BIJ	632
317500BIJ	633
317700BIJ	634
485900BIJ	635
381100BIJ	636
381200BIJ	636
667300BIJ	637
669300BIJ	638
662600BIJ	639
668500BIJ	640
668600BIJ	641
668400BIJ	642
668700BIJ	643
668800BIJ	643
668900BIJ	643
669000BIJ	643
550101ACH	644
550101ATB	645
107201ATB	646
107202BIJ	647
D87200COS	648
D87300COS	648
D99900COS	649
D98600COS	650
D96000COS	651
D93500COS	652
D69800COS	653
D90000COS	653
D90100COS	653
D90200COS	653
D90300COS	653
A52200COS	654
D54000COS	654
D90600COS	654
D90700COS	654
D90800COS	654
D89100COS	655
D89800COS	655
D91400COS	655
107301ATB	656
107301ATR	657
107303ATR	657
107330BIJ	658
D64500ATB	659
386500ATB	660
107401ATB	661
107430BIJ	662
420002ATB	663
420003ATB	663
420004ATB	663
107501ATB	664
107502ATB	664
107504ATB	664
107601ATB	665
107601ATD	666
107602ATB	665
107602ATD	666
459801ACH	667
459801ATB	665
459802ACH	667
459901ATB	665
464601ATB	665
470801ATB	665
470802ATB	665
476201ATB	665
479701ATB	665
472300ATB	668
472400ATB	668
472500ATB	668
518900ATB	668
652900ATB	669
653000ATB	669
653100ATB	669
662800ATB	670
662900ATB	670
663000ATB	670
651900ATB	671
652000ATB	671
652100ATB	671
652700ATB	671
519700ATB	672
519800ATB	672
520000ATB	672
663500ATB	673
663600ATB	673
663700ATB	673
663800ATB	673
502700ATB	674
503000ATB	674
513900ATB	674
637400ATB	674
637500ATB	674
637600ATB	674
663900ATB	675
664000ATB	675
664100ATB	675
664200ATB	675
664300ATB	675
664400ATB	675
500500ATB	676
547500ATB	676
547600ATB	676
547700ATB	676
582200ATB	676
582400ATB	676
629400ATB	676
629500ATB	676
629600ATB	676
674000ATB	677
674100ATB	677
673900ATB	677
671200ATB	678
671300ATB	678
671400ATB	678
671500ATB	678
671600ATB	678
671700ATB	678
652600ATB	679
511500ATB	680
511600ATB	680
511700ATB	680
623100ATB	680
492800ATB	681
492900ATB	681
495800ATB	681
522900ATB	681
523000ATB	681
523100ATB	681
523200ATB	681
523300ATB	681
523400ATB	681
596501BIJ	682
596502BIJ	682
596504BIJ	682
A53100ATB	683
A53200ATB	683
A53500ASY	684
D34800ATB	683
D55600ATB	683
D55700ASY	685
267200ASY	686
532500ASY	687
532600ASY	687
A97200ASY	688
367300ATB	689
279300ATB	690
276500ACH	691
276500ATB	692
C77700ACH	693
B16800CLT	694
559100BIJ	695
559200BIJ	695
107702CCM	696
107730CLT	697
280800AGN	698
107830CCM	699
107832CLQ	700
107833CLQ	700
107901ATB	701
107902ATB	701
108002ATB	702
108101ACH	703
108103ACH	703
108130ASY	704
108201BIJ	705
108203BIJ	705
310400ASY	706
310500ATB	707
310600ATB	707
310700ATB	707
328900BIJ	708
329000BIJ	708
358500ASY	706
440100ATB	707
462000ATB	707
467200ATB	707
467300ASS	709
467300ATB	707
467400ASS	709
467400ATB	707
467600ATB	707
473600ASY	706
473700ASY	706
534200ASY	706
534400ASY	706
534600ASY	706
534700ASY	706
534800ASY	706
535000ASY	706
535300ASY	706
535500ASY	706
536300ASY	706
576100ATB	707
601200ATB	707
647300ASY	706
379800ASY	710
379900ASY	710
380000ATB	711
381300BIJ	712
381500BIJ	712
536200ASY	710
108302BIJ	713
108501BIJ	713
108603BIJ	714
589301ACH	715
589302ACH	715
310900ACH	716
328500BIJ	717
328600BIJ	717
639601ATB	718
648400ATB	719
648500ATB	719
648600ATB	719
348101ACH	720
348102ACH	720
517801BIJ	721
109001ATB	722
B06900ACE	723
D98000ACH	724
B56100ATB	725
C27400ATB	726
C10400ACS	727
B96900ACS	728
B97000ACS	728
B87500ACS	729
D11400ATB	730
B85600ATB	731
B85400ATB	732
B57800AGN	733
A26000ACH	734
B70200ATB	735
510501BIJ	736
599700CLQ	737
B15500ACS	738
109201BIJ	739
109202BIJ	739
174301BIJ	740
109501BIJ	741
617001ATB	742
617002ATB	742
109630COS	743
483001ACH	744
483002ACH	744
B56900CPL	745
D27800AGN	746
581000ASY	747
109701BIJ	748
666300CLQ	749
801300CLQ	749
420500CLQ	750
568400CLQ	750
801400CLQ	750
617400CLQ	751
663300CLQ	751
360903BIJ	752
360930BIJ	752
360931BIJ	752
359630BIJ	753
359631BIJ	753
359632BIJ	753
359633BIJ	753
359634BIJ	753
110001ACH	754
110001ACS	755
110001ATB	756
110101ACS	755
110102ACS	755
D67900BIJ	757
384200ATB	758
440900ASY	759
441500AGN	760
441500ATB	758
456600ASY	759
D83200ASY	759
D83300ASY	759
451501ATB	761
451501ATD	762
451502ATB	761
451502ATD	762
451503ATB	761
451504ATB	761
451505ATB	761
451506BIJ	763
451507BIJ	763
662301ATB	764
662302ATB	764
576801ACH	765
A24500CPO	766
110201ATB	767
110202ATB	767
588430BIJ	768
430101ATB	769
430102ATB	769
621701ATB	769
621702ATB	769
616200ATB	770
654300AGN	771
450200BIJ	772
513200BIJ	772
110303ASY	773
110401APD	774
110401ATB	775
110403BIJ	776
110403CTB	777
110404ACR	778
110404BIJ	776
110405ATB	775
110406BIJ	776
110407BIJ	776
110408BIJ	776
110409BIJ	776
110410BIJ	776
110412ATB	775
110412BIJ	776
110413BIJ	776
110430BIJ	776
110431BIJ	776
110432BIJ	776
110433BIJ	776
398601ATB	775
C98600ATB	779
D18400ATB	780
C20200ATB	781
B76900ATB	782
B42900ATB	783
B49400ATB	784
B29300ACH	785
C94500ATB	786
D15600ATB	787
B02600APD	788
B40800APD	788
B44200AGN	789
B75800ATB	790
D18500ATB	791
C97900ATB	792
D20300ATB	793
D25000ATB	794
D26000ATB	795
D20200ATB	796
E11300ATB	797
D56600ATB	798
D75400ATB	799
D77800ATB	800
E10400ATB	801
E09900ATB	802
E05000ATB	803
D75500ATB	804
D13300ATB	805
D59700ATB	806
D12400ATB	806
D69400ATB	807
E04600ATB	808
E09000ATB	809
E05700ATB	810
D37300ATB	811
D41400ATB	812
D36500ATB	813
D71900ATB	814
D61700ATB	815
D52000ATB	816
E10300ATB	817
E11400ATB	818
C99700ATB	819
D04400ATB	820
D00700ATB	821
D73100ATB	822
D00400ATB	823
D56700ATB	823
D61600ATB	824
D56800ATB	825
C92800ATB	826
D05600ATB	826
D71800ATB	827
C69200ATB	828
D11500ATB	829
D75200ATB	830
D15200ATB	830
B59100ATB	831
D13100ATB	831
D42200ATB	832
D05000ATB	833
D05100ATB	834
D00100ATB	835
D67500ATB	836
D09900ATB	837
D59600ATB	838
D63600ATB	839
D72000ATB	840
E13000ATB	841
D15300ATB	842
E09100ATB	843
E08900ATB	844
D77700ATB	845
D74000ATB	846
E04500ATB	847
D55200ATB	848
D20800ATB	849
D77900ATB	850
674600ATB	851
D09600ATB	852
D68700ATB	853
D09400ATB	854
D09500ATB	855
D69200ATB	856
D65800ATB	857
D06600ATB	857
D11600ATB	857
D69100ATB	858
D09200ATB	859
D77600ATB	860
D41600ATB	861
D61800ATB	862
D06700ATB	863
D73600ATB	864
B26900ATB	865
C65800ACS	866
C95300ATB	867
D35600ATB	868
D65100ATB	869
D15400ATB	870
D64200ATB	871
B85300ATB	872
D62600ATB	873
D36400ATB	874
B83800ATB	875
B81900ACS	876
D58200ATB	877
D58300ATB	877
C96900ATB	878
C97100ATB	878
B82500ACS	879
C01600ACS	879
D27000ACS	879
C01500ACS	880
C31900ACS	881
B76500ACS	882
B82600ACS	883
C23400ACS	884
C31100ACS	885
C87000ACS	885
C23300ACS	886
D58100ATB	887
D35500ACS	888
B77100ACS	889
B77800ACS	889
B79100ATB	890
C88000ATB	891
C34600ATB	892
C91900ACS	893
D67600ACS	894
D34500ACS	895
B70100ATB	896
C00800ACS	897
C01100ACS	897
B74600ATB	898
B82400ATB	899
529500ASS	900
529600ASS	900
B80800ATB	901
C45700ATB	902
C65400ATB	903
D75300ATB	904
B84300ACS	905
D34900ATB	906
461000BIJ	907
B99200ATB	908
D05500ATB	909
C76700ACS	910
B82700ACS	911
C21700ACS	912
B59200ASY	913
B53800ASY	914
D11700ATB	915
C04000ATB	916
C35900ATB	916
C36000ATB	916
C36100ATB	916
C91600ATB	917
C91700ATB	917
C87800ATB	918
C88900ASY	919
C88800ASY	920
D78600ASY	920
B78000ACS	921
C73300ACS	922
B75600ACS	923
C35600ACS	924
C35700ACS	924
C23900ATB	925
D16600ATB	926
D18600ATB	927
D16700ATB	928
D56500ATB	928
C87700ATB	929
B66600ATB	930
D55300ATB	931
D47400ATB	932
B81800ATB	933
B83700ATB	934
B78800ATB	935
B72300ATB	936
B84700ATB	937
B92800ATB	938
B91100ATB	939
C67600ATB	939
B83900ATB	939
B90900ATB	940
B91000ATB	940
C67200ATB	940
C67400ATB	940
C69800ATB	940
C70000ATB	940
C70100ATB	940
C70200ATB	940
B83400ATB	941
C69600ATB	942
B96500ATB	943
B88500ATB	944
B88600ATB	944
B83000ATB	945
B82900ATB	946
B81700ATB	947
C03900ATB	948
C47400ATB	949
B65000ATB	950
B58300ACS	951
C24000ATB	952
C22900ATB	953
C23000ATB	953
D23500ACS	954
C25300ATB	955
C66900ATB	955
C20000ATB	956
B69200ACS	957
317000BIJ	958
C92000ATB	959
C87400ATB	960
B80900ATB	961
C22100ATB	962
C50000ATB	962
B61500ACS	963
B61400ACS	964
B70300ACS	965
B65700ATB	966
D57900ATB	967
D64100ATB	967
C14000ATB	967
B65200ATB	967
C18800ATB	968
C18900ATB	968
C91000ATB	968
B60900ATB	969
B58200ATB	970
301500ATB	971
301600ATB	971
C91100ATB	972
B57500ATB	973
D30300ATB	974
B52200ATB	975
C19300ATB	976
D02100ATB	977
B65800ACS	978
C13000ATB	979
C13100ATB	979
B96300ACS	980
A99400ATB	981
C18400ATB	981
B96200ATB	982
A71900ACS	983
A83000ATB	984
C88100ATB	985
D09300ATB	986
